,match_id,comp_id,season_id,date,home_name,home_id,away_name,away_id,home_score,away_score,home_xg_ft,away_xg_ft,home_xg_1h,away_xg_1h,home_xg_2h,away_xg_2h,home_sot_ft,away_sot_ft,home_sot_1h,away_sot_1h,home_sot_2h,away_sot_2h,home_shots_ft,away_shots_ft,home_shots_1h,away_shots_1h,home_shots_2h,away_shots_2h,home_corners_ft,away_corners_ft,home_corners_1h,away_corners_1h,home_corners_2h,away_corners_2h,home_fouls_ft,away_fouls_ft,home_fouls_1h,away_fouls_1h,home_fouls_2h,away_fouls_2h,home_offsides_ft,away_offsides_ft,home_offsides_1h,away_offsides_1h,home_offsides_2h,away_offsides_2h,home_yellows_ft,away_yellows_ft,home_yellows_1h,away_yellows_1h,home_yellows_2h,away_yellows_2h,home_poss_ft,away_poss_ft,home_poss_1h,away_poss_1h,home_poss_2h,away_poss_2h,home_reds_ft,away_reds_ft,home_reds_1h,away_reds_1h,home_reds_2h,away_reds_2h
242,mt_969863221,comp_2954,sn_270305,2021-03-30T18:45:00.000Z,Croatia,tm_41754,Malta,tm_53717,3,0,0.0,0.0,,,,,6,1,1.0,1.0,5.0,0.0,17,2,5.0,2.0,12.0,0.0,6,0,3.0,0.0,3.0,0.0,11,12,,,,,3,0,1.0,0.0,2.0,0.0,2,0,0,0,2,0,67,33,68.0,32.0,66.0,34.0,0,0,0,0,0,0
243,mt_080285343,comp_2954,sn_270305,2021-03-30T18:45:00.000Z,Slovakia,tm_32733,Russia,tm_09203,2,1,0.0,0.0,,,,,3,3,1.0,1.0,2.0,2.0,7,10,2.0,6.0,5.0,4.0,2,2,2.0,2.0,0.0,0.0,8,14,,,,,3,1,1.0,0.0,2.0,1.0,1,2,1,2,0,0,39,61,42.0,58.0,35.0,65.0,0,0,0,0,0,0
244,mt_292091753,comp_2954,sn_270305,2021-03-30T18:45:00.000Z,Türkiye,tm_17049,Latvia,tm_65386,3,3,0.0,0.0,,,,,8,4,6.0,1.0,2.0,3.0,17,10,10.0,5.0,7.0,5.0,7,3,4.0,3.0,3.0,0.0,16,16,,,,,0,1,0.0,0.0,0.0,1.0,3,3,0,0,3,3,64,36,60.0,40.0,69.0,31.0,0,0,0,0,0,0
245,mt_727326526,comp_2954,sn_270305,2021-03-30T18:45:00.000Z,Wales,tm_94101,Czechia,tm_09485,1,0,0.0,0.0,,,,,3,3,1.0,2.0,2.0,1.0,8,11,2.0,8.0,6.0,3.0,3,5,2.0,3.0,1.0,2.0,18,16,,,,,5,1,2.0,0.0,3.0,1.0,3,1,0,0,3,1,44,56,33.0,67.0,54.0,46.0,1,1,0,0,1,1
246,mt_575179477,comp_2954,sn_270305,2021-03-30T18:45:00.000Z,Gibraltar,tm_0189159,Netherlands,tm_41792,0,7,0.0,0.0,,,,,0,16,0.0,6.0,0.0,10.0,0,35,0.0,19.0,0.0,16.0,3,9,0.0,4.0,3.0,5.0,13,11,,,,,0,3,0.0,1.0,0.0,2.0,2,2,1,1,1,1,20,80,19.0,81.0,22.0,78.0,0,0,0,0,0,0
247,mt_969863260,comp_2954,sn_270305,2021-03-30T18:45:00.000Z,Belgium,tm_32860,Belarus,tm_53246,8,0,0.0,0.0,,,,,15,0,5.0,0.0,10.0,0.0,21,4,7.0,1.0,14.0,3.0,7,1,5.0,0.0,2.0,1.0,8,8,,,,,1,2,1.0,0.0,0.0,2.0,0,0,0,0,0,0,68,32,70.0,30.0,66.0,34.0,0,0,0,0,0,0
248,mt_080285395,comp_2954,sn_270305,2021-03-30T16:00:00.000Z,Azerbaijan,tm_94119,Serbia,tm_44175,1,2,0.0,0.0,,,,,2,7,1.0,3.0,1.0,4.0,8,18,2.0,8.0,6.0,10.0,2,9,1.0,3.0,1.0,6.0,19,14,,,,,1,2,0.0,2.0,1.0,0.0,1,2,0,1,1,1,33,67,35.0,65.0,31.0,69.0,0,0,0,0,0,0
249,mt_848947002,comp_2954,sn_270305,2021-03-30T16:00:00.000Z,Cyprus,tm_94680,Slovenia,tm_09821,1,0,0.0,0.0,,,,,3,3,1.0,2.0,2.0,1.0,7,9,4.0,3.0,3.0,6.0,2,6,0.0,4.0,2.0,2.0,10,15,,,,,2,6,0.0,1.0,2.0,5.0,0,2,0,1,0,1,38,62,43.0,57.0,32.0,68.0,0,0,0,0,0,0
250,mt_575179444,comp_2954,sn_270305,2021-03-28T18:45:00.000Z,Kosovo,tm_6293033,Sweden,tm_86978,0,3,0.0,0.0,,,,,0,8,0.0,4.0,0.0,4.0,7,20,4.0,10.0,3.0,10.0,2,4,1.0,2.0,1.0,2.0,9,12,,,,,5,2,3.0,1.0,2.0,1.0,6,1,3,1,3,0,50,50,53.0,47.0,47.0,53.0,1,0,0,0,1,0
251,mt_454652871,comp_2954,sn_270305,2021-03-28T18:45:00.000Z,Romania,tm_32068,Germany,tm_28696,0,1,0.0,0.0,,,,,2,9,1.0,5.0,1.0,4.0,9,18,4.0,9.0,5.0,9.0,3,6,1.0,1.0,2.0,5.0,10,11,,,,,2,5,1.0,2.0,1.0,3.0,1,1,1,0,0,1,34,66,27.0,73.0,41.0,59.0,0,0,0,0,0,0
252,mt_131538603,comp_2954,sn_270305,2021-03-28T18:45:00.000Z,North Macedonia,tm_32834,Liechtenstein,tm_17667,5,0,0.0,0.0,,,,,11,1,3.0,1.0,8.0,0.0,21,2,7.0,1.0,14.0,1.0,3,2,2.0,1.0,1.0,1.0,6,21,,,,,7,2,4.0,1.0,3.0,1.0,1,5,0,3,1,2,75,25,76.0,24.0,75.0,25.0,0,0,0,0,0,0
253,mt_727326591,comp_2954,sn_270305,2021-03-28T18:45:00.000Z,Switzerland,tm_70912,Lithuania,tm_65365,1,0,0.0,0.0,,,,,9,1,3.0,0.0,6.0,1.0,21,4,8.0,1.0,13.0,3.0,14,3,7.0,1.0,7.0,2.0,8,8,,,,,5,4,1.0,1.0,4.0,3.0,0,1,0,1,0,0,69,31,66.0,34.0,72.0,28.0,0,0,0,0,0,0
254,mt_303704174,comp_2954,sn_270305,2021-03-28T18:45:00.000Z,Bulgaria,tm_65328,Italy,tm_32805,0,2,0.0,0.0,,,,,1,6,1.0,1.0,0.0,5.0,3,22,1.0,8.0,2.0,14.0,0,12,0.0,5.0,0.0,7.0,14,18,,,,,2,1,1.0,1.0,1.0,0.0,3,2,0,0,3,2,33,67,29.0,71.0,37.0,63.0,0,0,0,0,0,0
255,mt_969863276,comp_2954,sn_270305,2021-03-28T18:45:00.000Z,Austria,tm_86533,Faroe Islands,tm_17071,3,1,0.0,0.0,,,,,8,4,6.0,3.0,2.0,1.0,27,9,16.0,8.0,11.0,1.0,9,4,5.0,4.0,4.0,0.0,10,7,,,,,2,0,1.0,0.0,1.0,0.0,1,1,1,1,0,0,71,29,72.0,28.0,70.0,30.0,0,0,0,0,0,0
256,mt_848947046,comp_2954,sn_270305,2021-03-28T18:45:00.000Z,Israel,tm_17398,Scotland,tm_41641,1,1,0.0,0.0,,,,,3,3,3.0,0.0,0.0,3.0,14,13,8.0,4.0,6.0,9.0,0,4,0.0,2.0,0.0,2.0,17,15,,,,,1,4,1.0,1.0,0.0,3.0,1,1,0,1,1,0,55,45,61.0,39.0,49.0,51.0,0,0,0,0,0,0
257,mt_292091732,comp_2954,sn_270305,2021-03-28T18:45:00.000Z,Ukraine,tm_28630,Finland,tm_94162,1,1,0.0,0.0,,,,,4,1,2.0,0.0,2.0,1.0,17,7,12.0,2.0,5.0,5.0,3,3,2.0,1.0,1.0,2.0,10,10,,,,,1,2,0.0,1.0,1.0,1.0,3,2,0,0,3,2,61,39,60.0,40.0,62.0,38.0,1,0,0,0,1,0
258,mt_727326510,comp_2954,sn_270305,2021-03-28T18:45:00.000Z,Poland,tm_53264,Andorra,tm_86059,3,0,0.0,0.0,,,,,6,0,3.0,0.0,3.0,0.0,26,1,14.0,0.0,12.0,1.0,13,0,5.0,0.0,8.0,0.0,8,22,,,,,0,1,0.0,0.0,0.0,1.0,0,2,0,1,0,1,85,15,84.0,16.0,87.0,13.0,0,0,0,0,0,0
259,mt_969863199,comp_2954,sn_270305,2021-03-28T18:45:00.000Z,San Marino,tm_53436,Hungary,tm_70924,0,3,0.0,0.0,,,,,0,10,0.0,4.0,0.0,6.0,1,23,1.0,11.0,0.0,12.0,1,16,1.0,8.0,0.0,8.0,17,14,,,,,1,3,0.0,1.0,1.0,2.0,4,2,3,1,1,1,20,80,23.0,77.0,17.0,83.0,0,0,0,0,0,0
260,mt_727326504,comp_2954,sn_270305,2021-03-28T16:00:00.000Z,Georgia,tm_53298,Spain,tm_86522,1,2,0.0,0.0,,,,,2,3,2.0,1.0,0.0,2.0,5,9,4.0,3.0,1.0,6.0,3,6,2.0,2.0,1.0,4.0,12,8,,,,,2,2,1.0,1.0,1.0,1.0,1,2,1,2,0,0,21,79,21.0,79.0,22.0,78.0,1,0,0,0,1,0
261,mt_131538631,comp_2954,sn_270305,2021-03-28T16:00:00.000Z,Albania,tm_17513,England,tm_53273,0,2,0.0,0.0,,,,,0,4,0.0,2.0,0.0,2.0,2,9,2.0,4.0,0.0,5.0,1,5,0.0,3.0,1.0,2.0,13,12,,,,,3,0,1.0,0.0,2.0,0.0,3,2,1,0,2,2,29,71,19.0,81.0,40.0,60.0,0,0,0,0,0,0
262,mt_848947020,comp_2954,sn_270305,2021-03-28T16:00:00.000Z,Denmark,tm_65124,Moldova,tm_94208,8,0,0.0,0.0,,,,,11,2,6.0,1.0,5.0,1.0,18,4,12.0,3.0,6.0,1.0,3,2,1.0,2.0,2.0,0.0,14,7,,,,,2,3,1.0,2.0,1.0,1.0,0,1,0,1,0,0,75,25,73.0,27.0,76.0,24.0,0,0,0,0,0,0
263,mt_131538017,comp_2954,sn_270305,2021-03-28T16:00:00.000Z,Armenia,tm_17007,Iceland,tm_86544,2,0,0.0,0.0,,,,,6,2,3.0,0.0,3.0,2.0,12,14,5.0,3.0,7.0,11.0,1,10,0.0,4.0,1.0,6.0,15,8,,,,,2,2,2.0,1.0,0.0,1.0,2,3,0,1,2,2,41,59,45.0,55.0,35.0,65.0,0,0,0,0,0,0
264,mt_454652890,comp_2954,sn_270305,2021-03-28T13:00:00.000Z,Kazakhstan,tm_94197,France,tm_28952,0,2,0.0,0.0,,,,,1,9,1.0,2.0,0.0,7.0,4,15,2.0,5.0,2.0,10.0,0,9,0.0,1.0,0.0,8.0,13,17,,,,,4,4,2.0,2.0,2.0,2.0,0,1,0,0,0,1,37,63,40.0,60.0,34.0,66.0,0,0,0,0,0,0
265,mt_292091786,comp_2954,sn_270305,2021-03-27T19:45:00.000Z,Ireland,tm_53152,Luxembourg,tm_86430,0,1,0.0,0.0,,,,,3,4,1.0,2.0,2.0,2.0,11,9,3.0,4.0,8.0,5.0,3,4,2.0,2.0,1.0,2.0,16,16,,,,,2,2,1.0,0.0,1.0,2.0,2,3,0,1,2,2,63,37,63.0,37.0,63.0,37.0,0,0,0,0,0,0
266,mt_303704125,comp_2954,sn_270305,2021-03-27T19:45:00.000Z,Slovakia,tm_32733,Malta,tm_53717,2,2,0.0,0.0,,,,,5,4,0.0,2.0,5.0,2.0,14,9,5.0,4.0,9.0,5.0,8,1,1.0,0.0,7.0,1.0,13,17,,,,,7,0,4.0,0.0,3.0,0.0,2,2,1,1,1,1,66,34,63.0,37.0,70.0,30.0,0,0,0,0,0,0
267,mt_454652882,comp_2954,sn_270305,2021-03-27T19:45:00.000Z,Serbia,tm_44175,Portugal,tm_09479,2,2,0.0,0.0,,,,,5,5,1.0,2.0,4.0,3.0,16,12,8.0,6.0,8.0,6.0,5,4,1.0,1.0,4.0,3.0,16,12,,,,,2,5,0.0,3.0,2.0,2.0,2,3,0,0,2,3,44,56,45.0,55.0,43.0,57.0,1,0,0,0,1,0
268,mt_969863287,comp_2954,sn_270305,2021-03-27T19:45:00.000Z,Czechia,tm_09485,Belgium,tm_32860,1,1,0.0,0.0,,,,,6,4,2.0,3.0,4.0,1.0,14,9,6.0,5.0,8.0,4.0,7,3,1.0,3.0,6.0,0.0,11,12,,,,,8,4,5.0,2.0,3.0,2.0,1,2,1,1,0,1,38,62,38.0,62.0,37.0,63.0,0,0,0,0,0,0
269,mt_080285339,comp_2954,sn_270305,2021-03-27T17:00:00.000Z,Croatia,tm_41754,Cyprus,tm_94680,1,0,0.0,0.0,,,,,3,2,2.0,1.0,1.0,1.0,17,3,10.0,2.0,7.0,1.0,7,0,2.0,0.0,5.0,0.0,12,7,,,,,3,3,3.0,0.0,0.0,3.0,3,0,0,0,3,0,69,31,73.0,27.0,65.0,35.0,0,0,0,0,0,0
270,mt_292091765,comp_2954,sn_270305,2021-03-27T17:00:00.000Z,Netherlands,tm_41792,Latvia,tm_65386,2,0,0.0,0.0,,,,,11,0,4.0,0.0,7.0,0.0,36,4,16.0,2.0,20.0,2.0,16,0,5.0,0.0,11.0,0.0,5,11,,,,,2,1,2.0,0.0,0.0,1.0,2,2,0,1,2,1,77,23,75.0,25.0,79.0,21.0,0,0,0,0,0,0
271,mt_727326547,comp_2954,sn_270305,2021-03-27T17:00:00.000Z,Belarus,tm_53246,Estonia,tm_70906,4,2,0.0,0.0,,,,,5,4,2.0,3.0,3.0,1.0,11,10,3.0,3.0,8.0,7.0,5,2,5.0,1.0,0.0,1.0,16,27,,,,,4,2,3.0,2.0,1.0,0.0,3,6,2,0,1,6,64,36,63.0,37.0,64.0,36.0,0,1,0,0,0,1
272,mt_848947037,comp_2954,sn_270305,2021-03-27T17:00:00.000Z,Norway,tm_41500,Türkiye,tm_17049,0,3,0.0,0.0,,,,,1,3,0.0,2.0,1.0,1.0,13,10,5.0,8.0,8.0,2.0,7,3,1.0,3.0,6.0,0.0,14,13,,,,,2,2,1.0,2.0,1.0,0.0,2,1,0,0,2,1,58,42,60.0,40.0,55.0,45.0,1,0,0,0,1,0
273,mt_727326552,comp_2954,sn_270305,2021-03-27T14:00:00.000Z,Russia,tm_09203,Slovenia,tm_09821,2,1,0.0,0.0,,,,,4,3,3.0,2.0,1.0,1.0,9,11,6.0,8.0,3.0,3.0,6,6,3.0,3.0,3.0,3.0,16,11,,,,,2,0,1.0,0.0,1.0,0.0,3,2,2,1,1,1,44,56,50.0,50.0,40.0,60.0,0,0,0,0,0,0
274,mt_292091709,comp_2954,sn_270305,2021-03-27T14:00:00.000Z,Montenegro,tm_721624,Gibraltar,tm_0189159,4,1,0.0,0.0,,,,,13,1,8.0,1.0,5.0,0.0,31,2,17.0,2.0,14.0,0.0,12,0,4.0,0.0,8.0,0.0,12,14,,,,,2,1,2.0,0.0,0.0,1.0,1,3,1,3,0,0,77,23,78.0,22.0,76.0,24.0,0,0,0,0,0,0
275,mt_292091770,comp_2954,sn_270305,2021-03-25T19:45:00.000Z,Italy,tm_32805,Northern Ireland,tm_65980,2,0,0.0,0.0,,,,,5,3,5.0,0.0,0.0,3.0,12,8,8.0,1.0,4.0,7.0,0,5,0.0,2.0,0.0,3.0,8,12,,,,,5,0,3.0,0.0,2.0,0.0,0,2,0,0,0,2,66,34,72.0,28.0,60.0,40.0,0,0,0,0,0,0
276,mt_575179411,comp_2954,sn_270305,2021-03-25T19:45:00.000Z,Moldova,tm_94208,Faroe Islands,tm_17071,1,1,0.0,0.0,,,,,3,4,2.0,1.0,1.0,3.0,8,12,3.0,6.0,5.0,6.0,1,3,0.0,2.0,1.0,1.0,15,21,,,,,4,0,2.0,0.0,2.0,0.0,3,3,1,2,2,1,42,58,46.0,54.0,37.0,63.0,0,0,0,0,0,0
277,mt_616410929,comp_2954,sn_270305,2021-03-25T19:45:00.000Z,Andorra,tm_86059,Albania,tm_17513,0,1,0.0,0.0,,,,,1,4,0.0,2.0,1.0,2.0,2,14,0.0,8.0,2.0,6.0,1,6,0.0,4.0,1.0,2.0,25,13,,,,,1,2,0.0,2.0,1.0,0.0,3,5,3,2,0,3,26,74,21.0,79.0,31.0,69.0,0,0,0,0,0,0
278,mt_575179488,comp_2954,sn_270305,2021-03-25T19:45:00.000Z,Scotland,tm_41641,Austria,tm_86533,2,2,0.0,0.0,,,,,4,5,2.0,2.0,2.0,3.0,13,10,6.0,5.0,7.0,5.0,6,2,2.0,2.0,4.0,0.0,14,16,,,,,1,0,0.0,0.0,1.0,0.0,4,3,2,0,2,3,40,60,38.0,62.0,43.0,57.0,0,0,0,0,0,0
279,mt_303704101,comp_2954,sn_270305,2021-03-25T19:45:00.000Z,England,tm_53273,San Marino,tm_53436,5,0,0.0,0.0,,,,,15,0,7.0,0.0,8.0,0.0,32,2,22.0,1.0,10.0,1.0,7,1,4.0,1.0,3.0,0.0,8,6,,,,,4,0,1.0,0.0,3.0,0.0,1,0,0,0,1,0,85,15,84.0,16.0,86.0,14.0,0,0,0,0,0,0
280,mt_303704158,comp_2954,sn_270305,2021-03-25T19:45:00.000Z,Spain,tm_86522,Greece,tm_17035,1,1,0.0,0.0,,,,,2,1,1.0,0.0,1.0,1.0,9,1,6.0,0.0,3.0,1.0,3,0,2.0,0.0,1.0,0.0,15,10,,,,,1,2,0.0,1.0,1.0,1.0,1,2,0,0,1,2,80,20,79.0,21.0,80.0,20.0,0,0,0,0,0,0
281,mt_616410984,comp_2954,sn_270305,2021-03-25T19:45:00.000Z,Hungary,tm_70924,Poland,tm_53264,3,3,0.0,0.0,,,,,4,3,2.0,0.0,2.0,3.0,10,10,4.0,2.0,6.0,8.0,3,3,0.0,2.0,3.0,1.0,20,14,,,,,3,5,3.0,3.0,0.0,2.0,5,2,1,1,4,1,36,64,39.0,61.0,32.0,68.0,1,0,0,0,1,0
282,mt_575179466,comp_2954,sn_270305,2021-03-25T19:45:00.000Z,Sweden,tm_86978,Georgia,tm_53298,1,0,0.0,0.0,,,,,4,3,3.0,2.0,1.0,1.0,10,8,7.0,3.0,3.0,5.0,4,2,3.0,1.0,1.0,1.0,19,9,,,,,0,1,0.0,1.0,0.0,0.0,3,1,0,0,3,1,55,45,57.0,43.0,52.0,48.0,0,0,0,0,0,0
283,mt_727326975,comp_2954,sn_270305,2021-03-25T19:45:00.000Z,Germany,tm_28696,Iceland,tm_86544,3,0,0.0,0.0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
284,mt_848947585,comp_2954,sn_270305,2021-03-25T19:45:00.000Z,Liechtenstein,tm_17667,Armenia,tm_17007,0,1,0.0,0.0,,,,,0,5,0.0,2.0,0.0,3.0,0,26,0.0,10.0,0.0,16.0,1,9,0.0,5.0,1.0,4.0,13,12,,,,,1,5,0.0,4.0,1.0,1.0,2,3,1,1,1,2,31,69,26.0,74.0,37.0,63.0,0,0,0,0,0,0
285,mt_303704837,comp_2954,sn_270305,2021-03-25T19:45:00.000Z,Romania,tm_32068,North Macedonia,tm_32834,3,2,0.0,0.0,,,,,11,4,5.0,1.0,6.0,3.0,18,14,8.0,7.0,10.0,7.0,3,2,1.0,0.0,2.0,2.0,21,10,,,,,1,4,1.0,3.0,0.0,1.0,3,4,1,2,2,2,46,54,49.0,51.0,44.0,56.0,0,0,0,0,0,0
286,mt_575179422,comp_2954,sn_270305,2021-03-25T17:00:00.000Z,Bulgaria,tm_65328,Switzerland,tm_70912,1,3,0.0,0.0,,,,,2,5,0.0,3.0,2.0,2.0,7,13,1.0,8.0,6.0,5.0,1,7,0.0,3.0,1.0,4.0,13,18,,,,,0,4,0.0,0.0,0.0,4.0,1,1,0,0,1,1,30,70,22.0,78.0,39.0,61.0,0,0,0,0,0,0
287,mt_454652868,comp_2954,sn_270305,2021-03-25T17:00:00.000Z,Israel,tm_17398,Denmark,tm_65124,0,2,0.0,0.0,,,,,2,7,2.0,4.0,0.0,3.0,14,14,4.0,7.0,10.0,7.0,5,8,0.0,2.0,5.0,6.0,9,10,,,,,2,1,1.0,0.0,1.0,1.0,2,2,0,1,2,1,50,50,50.0,50.0,50.0,50.0,0,0,0,0,0,0
288,mt_575179433,comp_2954,sn_270305,2021-03-24T19:45:00.000Z,Cyprus,tm_94680,Slovakia,tm_32733,0,0,0.0,0.0,,,,,4,3,1.0,1.0,3.0,2.0,11,7,2.0,4.0,9.0,3.0,3,1,0.0,0.0,3.0,1.0,16,20,,,,,0,3,0.0,0.0,0.0,3.0,2,0,0,0,2,0,40,60,39.0,61.0,42.0,58.0,0,0,0,0,0,0
289,mt_848947064,comp_2954,sn_270305,2021-03-24T19:45:00.000Z,Slovenia,tm_09821,Croatia,tm_41754,1,0,0.0,0.0,,,,,4,3,2.0,1.0,2.0,2.0,8,11,4.0,6.0,4.0,5.0,2,3,1.0,3.0,1.0,0.0,11,15,,,,,0,2,0.0,2.0,0.0,0.0,2,5,0,2,2,3,31,69,40.0,60.0,23.0,77.0,0,0,0,0,0,0
290,mt_616410996,comp_2954,sn_270305,2021-03-24T19:45:00.000Z,Malta,tm_53717,Russia,tm_09203,1,3,0.0,0.0,,,,,5,4,2.0,3.0,3.0,1.0,9,11,2.0,8.0,7.0,3.0,1,5,1.0,3.0,0.0,2.0,13,10,,,,,1,4,1.0,2.0,0.0,2.0,1,1,0,0,1,1,45,55,42.0,58.0,48.0,52.0,0,0,0,0,0,0
291,mt_616410930,comp_2954,sn_270305,2021-03-24T19:45:00.000Z,Gibraltar,tm_0189159,Norway,tm_41500,0,3,0.0,0.0,,,,,0,14,0.0,10.0,0.0,4.0,1,29,0.0,20.0,1.0,9.0,1,14,0.0,6.0,1.0,8.0,15,16,,,,,1,0,0.0,0.0,1.0,0.0,3,1,0,0,3,1,16,84,16.0,84.0,17.0,83.0,0,0,0,0,0,0
292,mt_848947098,comp_2954,sn_270305,2021-03-24T19:45:00.000Z,Estonia,tm_70906,Czechia,tm_09485,2,6,0.0,0.0,,,,,3,8,1.0,5.0,2.0,3.0,6,20,1.0,16.0,5.0,4.0,0,6,0.0,5.0,0.0,1.0,10,14,,,,,1,3,0.0,1.0,1.0,2.0,0,0,0,0,0,0,24,76,26.0,74.0,23.0,77.0,0,0,0,0,0,0
293,mt_616410945,comp_2954,sn_270305,2021-03-24T19:45:00.000Z,Belgium,tm_32860,Wales,tm_94101,3,1,0.0,0.0,,,,,4,1,2.0,1.0,2.0,0.0,12,4,8.0,1.0,4.0,3.0,4,1,2.0,0.0,2.0,1.0,12,3,,,,,3,0,2.0,0.0,1.0,0.0,1,0,0,0,1,0,75,25,80.0,20.0,69.0,31.0,0,0,0,0,0,0
294,mt_080285324,comp_2954,sn_270305,2021-03-24T19:45:00.000Z,Latvia,tm_65386,Montenegro,tm_721624,1,2,0.0,0.0,,,,,6,7,5.0,5.0,1.0,2.0,12,27,8.0,7.0,4.0,20.0,3,11,2.0,3.0,1.0,8.0,18,13,,,,,1,2,1.0,2.0,0.0,0.0,4,1,1,1,3,0,38,62,42.0,58.0,35.0,65.0,0,0,0,0,0,0
295,mt_303704162,comp_2954,sn_270305,2021-03-24T19:45:00.000Z,Portugal,tm_09479,Azerbaijan,tm_94119,1,0,0.0,0.0,,,,,14,0,5.0,0.0,9.0,0.0,29,4,17.0,0.0,12.0,4.0,10,0,6.0,0.0,4.0,0.0,9,11,,,,,1,2,1.0,1.0,0.0,1.0,1,1,0,0,1,1,67,33,76.0,24.0,58.0,42.0,0,0,0,0,0,0
296,mt_080285312,comp_2954,sn_270305,2021-03-24T19:45:00.000Z,France,tm_28952,Ukraine,tm_28630,1,1,0.0,0.0,,,,,3,1,1.0,0.0,2.0,1.0,18,3,9.0,2.0,9.0,1.0,12,0,6.0,0.0,6.0,0.0,17,3,,,,,6,0,3.0,0.0,3.0,0.0,1,0,1,0,0,0,63,37,56.0,44.0,71.0,29.0,0,0,0,0,0,0
297,mt_616410913,comp_2954,sn_270305,2021-03-24T19:45:00.000Z,Serbia,tm_44175,Ireland,tm_53152,3,2,0.0,0.0,,,,,4,2,2.0,1.0,2.0,1.0,14,6,8.0,1.0,6.0,5.0,9,6,9.0,2.0,0.0,4.0,11,18,,,,,4,0,0.0,0.0,4.0,0.0,1,0,0,0,1,0,56,44,65.0,35.0,46.0,54.0,0,0,0,0,0,0
298,mt_454652856,comp_2954,sn_270305,2021-03-24T19:45:00.000Z,Finland,tm_94162,Bosnia & Herzegovina,tm_70240,2,2,0.0,0.0,,,,,7,7,4.0,2.0,3.0,5.0,12,19,7.0,9.0,5.0,10.0,5,7,5.0,1.0,0.0,6.0,11,10,,,,,0,3,0.0,1.0,0.0,2.0,3,0,1,0,2,0,44,56,50.0,50.0,37.0,63.0,0,0,0,0,0,0
299,mt_969863218,comp_2954,sn_270305,2021-03-24T17:00:00.000Z,Türkiye,tm_17049,Netherlands,tm_41792,4,2,0.0,0.0,,,,,5,9,2.0,3.0,3.0,6.0,8,20,2.0,7.0,6.0,13.0,3,11,0.0,6.0,3.0,5.0,18,12,,,,,1,1,1.0,1.0,0.0,0.0,5,1,2,0,3,1,34,66,39.0,61.0,28.0,72.0,0,0,0,0,0,0
